"filename","tc"
"16_2d_TC_V_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.811900"
"16_2d_TC_V_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.009444"
"16_2d_TC_V_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.792834"
"16_2d_TC_V_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.793016"
"16_2d_TC_V_Warp_Persist_BlockAdd_IntType_Atomic.cu
","0.819024"
"16_co_TC_E_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.002414"
"16_co_TC_E_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.002668"
"16_co_TC_E_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.101229"
"16_co_TC_E_Warp_NonPersist_Reduction_IntType_Atomic.cu
","0.342162"
"16_co_TC_E_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.034109"
"16_co_TC_E_Warp_Persist_Reduction_IntType_Atomic.cu
","0.342419"
"16_co_TC_E_Warp_Persist_BlockAdd_IntType_Atomic.cu
","0.340915"
"16_co_TC_E_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.030642"
"16_co_TC_E_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.295878"
"16_co_TC_E_Block_Persist_Reduction_IntType_Atomic.cu
","0.034333"
"16_co_TC_E_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.244935"
"16_co_TC_E_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.244411"
"16_co_TC_E_Thread_Persist_Reduction_IntType_Atomic.cu
","0.192391"
"16_co_TC_E_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","0.342582"
"16_co_TC_E_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.005236"
"16_co_TC_E_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","0.342840"
"16_co_TC_E_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","0.211022"
"16_co_TC_E_Warp_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.073023"
"16_co_TC_E_Thread_Persist_BlockAdd_IntType_Atomic.cu
","0.192034"
"16_co_TC_E_Block_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.002584"
"16_co_TC_E_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","0.199403"
