"filename","pr"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_GlobalAdd.cu
","0.052438"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_Reduction.cu
","0.721389"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_BlockAdd.cu
","0.000033"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_Reduction.cu
","0.003610"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_GlobalAdd.cu
","0.038581"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_GlobalAdd.cu
","0.040539"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_Reduction.cu
","0.176780"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_BlockAdd.cu
","0.022028"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_GlobalAdd.cu
","0.040045"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_Reduction.cu
","0.507014"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_GlobalAdd.cu
","0.061722"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_Reduction.cu
","0.111159"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_BlockAdd.cu
","0.020169"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_GlobalAdd.cu
","0.043248"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_GlobalAdd.cu
","0.037144"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_BlockAdd.cu
","0.001014"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_Reduction.cu
","0.799613"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_BlockAdd.cu
","0.000062"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_BlockAdd.cu
","0.000796"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_BlockAdd.cu
","0.000757"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_GlobalAdd.cu
","0.017769"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_Reduction.cu
","0.013732"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_Reduction.cu
","0.048618"
"ny_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_Reduction.cu
","0.007244"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_GlobalAdd.cu
","0.013327"
"ny_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_BlockAdd.cu
","0.020305"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Block_Reduction.cu
","0.015739"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_BlockAdd.cu
","0.159748"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Thread_Reduction.cu
","4.935996"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Block_GlobalAdd.cu
","0.000172"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_Reduction.cu
","0.352443"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Block_BlockAdd.cu
","0.011581"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_Reduction.cu
","5.344854"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_BlockAdd.cu
","4.650188"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Thread_BlockAdd.cu
","4.600019"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Block_BlockAdd.cu
","0.006050"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Warp_BlockAdd.cu
","0.165615"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Block_Reduction.cu
","0.022217"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Thread_GlobalAdd.cu
","0.618485"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Block_GlobalAdd.cu
","0.000219"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Warp_Reduction.cu
","0.435940"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_GlobalAdd.cu
","0.005030"
"2d_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_GlobalAdd.cu
","0.632952"
"2d_3090_PR_CUDA_Push_FloatType_Persist_Warp_GlobalAdd.cu
","0.005075"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_GlobalAdd.cu
","0.230458"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_Reduction.cu
","0.007728"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_Reduction.cu
","0.033847"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_BlockAdd.cu
","0.000156"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_Reduction.cu
","5.298114"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_GlobalAdd.cu
","0.103919"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_BlockAdd.cu
","0.058957"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_BlockAdd.cu
","0.000485"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_BlockAdd.cu
","0.001408"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_GlobalAdd.cu
","0.530202"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_GlobalAdd.cu
","0.660295"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_Reduction.cu
","2.170029"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_BlockAdd.cu
","0.000085"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_Reduction.cu
","0.005139"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_GlobalAdd.cu
","0.622055"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_GlobalAdd.cu
","0.684223"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_Reduction.cu
","1.196840"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_BlockAdd.cu
","0.113898"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_GlobalAdd.cu
","0.688718"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_Reduction.cu
","5.876606"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_GlobalAdd.cu
","0.643071"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_Reduction.cu
","1.220547"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_BlockAdd.cu
","0.076535"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_GlobalAdd.cu
","0.514955"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_GlobalAdd.cu
","0.607985"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_BlockAdd.cu
","0.004747"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_Reduction.cu
","2.083523"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_BlockAdd.cu
","0.000321"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_BlockAdd.cu
","0.002834"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_BlockAdd.cu
","0.002559"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_GlobalAdd.cu
","0.127926"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_Reduction.cu
","0.114484"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_Reduction.cu
","0.034936"
"2d_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_Reduction.cu
","0.090087"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_GlobalAdd.cu
","0.204739"
"2d_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_BlockAdd.cu
","0.089839"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Block_Reduction.cu
","0.035751"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_BlockAdd.cu
","0.073581"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Thread_Reduction.cu
","0.383906"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Block_GlobalAdd.cu
","0.000409"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_Reduction.cu
","0.292906"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Block_BlockAdd.cu
","0.016925"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_Reduction.cu
","0.450059"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_BlockAdd.cu
","0.412992"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Thread_BlockAdd.cu
","0.348567"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Block_BlockAdd.cu
","0.004083"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Warp_BlockAdd.cu
","0.053928"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Block_Reduction.cu
","0.044579"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Thread_GlobalAdd.cu
","0.207499"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Block_GlobalAdd.cu
","0.000466"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Warp_Reduction.cu
","0.221488"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_GlobalAdd.cu
","0.008400"
"soc_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_GlobalAdd.cu
","0.219682"
"soc_3090_PR_CUDA_Push_FloatType_Persist_Warp_GlobalAdd.cu
","0.008326"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_GlobalAdd.cu
","0.113494"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_Reduction.cu
","0.022386"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_Reduction.cu
","0.129122"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_BlockAdd.cu
","0.000348"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_Reduction.cu
","0.870006"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_GlobalAdd.cu
","0.060695"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_BlockAdd.cu
","0.118721"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_BlockAdd.cu
","0.000616"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_BlockAdd.cu
","0.003737"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_GlobalAdd.cu
","0.156653"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_GlobalAdd.cu
","0.325941"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_Reduction.cu
","0.244378"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_BlockAdd.cu
","0.000215"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_Reduction.cu
","0.021675"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_GlobalAdd.cu
","0.260475"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_GlobalAdd.cu
","0.368584"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_Reduction.cu
","0.492113"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_BlockAdd.cu
","0.095447"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_GlobalAdd.cu
","0.367308"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_Reduction.cu
","0.748793"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_GlobalAdd.cu
","0.199307"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_Reduction.cu
","0.571609"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_BlockAdd.cu
","0.171993"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_GlobalAdd.cu
","0.171020"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_GlobalAdd.cu
","0.333819"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_BlockAdd.cu
","0.008075"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_Reduction.cu
","0.216481"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_BlockAdd.cu
","0.000530"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_BlockAdd.cu
","0.006854"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_BlockAdd.cu
","0.005640"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_GlobalAdd.cu
","0.086506"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_Reduction.cu
","0.077370"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_Reduction.cu
","0.094484"
"soc_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_Reduction.cu
","0.054515"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_GlobalAdd.cu
","0.115803"
"soc_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_BlockAdd.cu
","0.061755"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Block_Reduction.cu
","0.110919"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_BlockAdd.cu
","0.211867"
"co_3090_PR_CUDA_Push_FloatType_Persist_Thread_Reduction.cu
","1.125187"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Block_GlobalAdd.cu
","0.001280"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_Reduction.cu
","1.022654"
"co_3090_PR_CUDA_Push_FloatType_Persist_Block_BlockAdd.cu
","0.051179"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_Reduction.cu
","1.318436"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_BlockAdd.cu
","1.178232"
"co_3090_PR_CUDA_Push_FloatType_Persist_Thread_BlockAdd.cu
","1.001655"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Block_BlockAdd.cu
","0.012704"
"co_3090_PR_CUDA_Push_FloatType_Persist_Warp_BlockAdd.cu
","0.169946"
"co_3090_PR_CUDA_Push_FloatType_Persist_Block_Reduction.cu
","0.156352"
"co_3090_PR_CUDA_Push_FloatType_Persist_Thread_GlobalAdd.cu
","0.564614"
"co_3090_PR_CUDA_Push_FloatType_Persist_Block_GlobalAdd.cu
","0.001388"
"co_3090_PR_CUDA_Push_FloatType_Persist_Warp_Reduction.cu
","1.203530"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Warp_GlobalAdd.cu
","0.024920"
"co_3090_PR_CUDA_Push_FloatType_NonPersist_Thread_GlobalAdd.cu
","0.608200"
"co_3090_PR_CUDA_Push_FloatType_Persist_Warp_GlobalAdd.cu
","0.025024"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_GlobalAdd.cu
","0.418414"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_Reduction.cu
","0.091800"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_Reduction.cu
","0.427650"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Block_NonDeterm_BlockAdd.cu
","0.001085"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_Reduction.cu
","2.092613"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_GlobalAdd.cu
","0.166638"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_BlockAdd.cu
","0.403262"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_BlockAdd.cu
","0.001709"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_BlockAdd.cu
","0.013641"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_GlobalAdd.cu
","0.465888"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_GlobalAdd.cu
","1.167453"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_Reduction.cu
","0.740877"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_BlockAdd.cu
","0.000803"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_Reduction.cu
","0.067946"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Warp_Determ_GlobalAdd.cu
","0.917840"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_GlobalAdd.cu
","0.942665"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_Reduction.cu
","2.223870"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_BlockAdd.cu
","0.271789"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_GlobalAdd.cu
","0.982010"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Thread_Determ_Reduction.cu
","1.986546"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_GlobalAdd.cu
","1.418011"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_Reduction.cu
","1.783218"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_Determ_BlockAdd.cu
","0.463326"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Thread_NonDeterm_GlobalAdd.cu
","0.569105"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_GlobalAdd.cu
","0.956597"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_NonDeterm_BlockAdd.cu
","0.020952"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_Reduction.cu
","0.700212"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_BlockAdd.cu
","0.001586"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Warp_Determ_BlockAdd.cu
","0.020168"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_BlockAdd.cu
","0.018843"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_GlobalAdd.cu
","0.348601"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_NonDeterm_Reduction.cu
","0.289636"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Warp_NonDeterm_Reduction.cu
","0.534928"
"co_3090_PR_CUDA_Pull_FloatType_NonPersist_Block_Determ_Reduction.cu
","0.149170"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Block_Determ_GlobalAdd.cu
","0.305750"
"co_3090_PR_CUDA_Pull_FloatType_Persist_Thread_NonDeterm_BlockAdd.cu
","0.200095"
