"filename","mis"
"2d_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Thread.cu
","0.768563"
"2d_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","0.927653"
"2d_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Warp.cu
","0.976511"
"2d_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Block.cu
","0.028156"
"2d_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Thread.cu
","0.523580"
"2d_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_Atomic_Warp.cu
","0.828759"
"2d_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu
","0.030970"
"2d_3090_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_CudaAtomic_Warp.cu
","0.168281"
"2d_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.512313"
"2d_3090_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_Atomic_Block.cu
","0.138579"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Block.cu
","0.036623"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Block.cu
","0.027083"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu
","1.521499"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Thread.cu
","4.306483"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Warp.cu
","1.945315"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","8.104851"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Block.cu
","0.204800"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Warp.cu
","0.122668"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Block.cu
","0.170320"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Thread.cu
","6.358434"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Thread.cu
","0.750530"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Warp.cu
","3.376477"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Thread.cu
","5.060638"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu
","0.168221"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu
","0.275418"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Warp.cu
","1.699882"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Warp.cu
","2.578590"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Block.cu
","0.257084"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.919914"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Block.cu
","0.026723"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","1.177686"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Block.cu
","0.305587"
"2d_3090_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Warp.cu
","0.211595"
"2d_3090_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu
","0.037426"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Thread.cu
","0.491059"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu
","0.629538"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Warp.cu
","1.394876"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Thread.cu
","3.460122"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Warp.cu
","0.905599"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Warp.cu
","1.148947"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Block.cu
","0.013979"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Block.cu
","0.161100"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Block.cu
","0.093201"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu
","0.020517"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Block.cu
","0.135465"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Block.cu
","0.109904"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Warp.cu
","0.101588"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Thread.cu
","3.883418"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Block.cu
","0.014163"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Block.cu
","0.020423"
"2d_3090_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Thread.cu
","0.597066"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu
","0.087546"
"2d_3090_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Thread.cu
","6.063977"
