"filename","mis"
"_32_rmat_MIS_CPP_E_Data_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.013697"
"_32_rmat_MIS_CPP_E_Data_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.017407"
"_32_rmat_MIS_CPP_E_Data_IntType_Atomic_MergeDeterm_Block.cpp
","0.013028"
"_32_rmat_MIS_CPP_E_Data_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.011789"
"_32_rmat_MIS_CPP_E_Topo_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.037895"
"_32_rmat_MIS_CPP_E_Topo_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.037054"
"_32_rmat_MIS_CPP_E_Topo_IntType_Atomic_CopyDeterm_Block.cpp
","0.077561"
"_32_rmat_MIS_CPP_E_Topo_IntType_Atomic_NonDeterm_Block.cpp
","0.069886"
"_32_rmat_MIS_CPP_E_Topo_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.044337"
"_32_rmat_MIS_CPP_E_Topo_IntType_Atomic_MergeDeterm_Block.cpp
","0.078410"
"_32_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.153484"
"_32_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.309810"
"_32_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.152015"
"_32_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_MergeDeterm_Block.cpp
","0.154885"
"_32_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_CopyDeterm_Block.cpp
","0.153455"
"_32_rmat_MIS_CPP_V_Data_Push_IntType_Atomic_NonDeterm_Block.cpp
","0.322636"
"_32_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_MergeDeterm_Block.cpp
","0.015417"
"_32_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_NonDeterm_Cyclic.cpp
","0.017661"
"_32_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.015769"
"_32_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_CopyDeterm_Block.cpp
","0.015092"
"_32_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_NonDeterm_Block.cpp
","0.017945"
"_32_rmat_MIS_CPP_V_Data_Pull_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.015669"
"_32_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_CopyDeterm_Block.cpp
","0.971608"
"_32_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_CopyDeterm_Cyclic.cpp
","0.719074"
"_32_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_NonDeterm_Cyclic.cpp
","1.015062"
"_32_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_MergeDeterm_Cyclic.cpp
","0.727189"
"_32_rmat_MIS_CPP_V_Topo_Push_IntType_Atomic_NonDeterm_Block.cpp
","1.328118"
