"filename","tc"
"ny_3090TC_V_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.704045"
"ny_3090TC_V_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.350321"
"ny_3090TC_V_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.704000"
"ny_3090TC_V_Warp_NonPersist_Reduction_IntType_Atomic.cu
","5.448266"
"soc_3090TC_E_Block_Persist_Reduction_IntType_CudaAtomic.cu
","0.200187"
"soc_3090TC_E_Warp_Persist_Reduction_IntType_CudaAtomic.cu
","1.502788"
"soc_3090TC_E_Thread_Persist_BlockAdd_IntType_CudaAtomic.cu
","1.036005"
"soc_3090TC_E_Block_NonPersist_Reduction_IntType_Atomic.cu
","0.194523"
"soc_3090TC_E_Warp_Persist_BlockAdd_IntType_CudaAtomic.cu
","1.496858"
"soc_3090TC_E_Warp_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.734156"
"soc_3090TC_E_Warp_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.803081"
"soc_3090TC_E_Thread_Persist_Reduction_IntType_Atomic.cu
","1.064165"
"soc_3090TC_E_Warp_Persist_BlockAdd_IntType_Atomic.cu
","1.497484"
"soc_3090TC_E_Block_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.081566"
"soc_3090TC_E_Block_Persist_GlobalAdd_IntType_Atomic.cu
","0.194630"
"soc_3090TC_E_Thread_Persist_GlobalAdd_IntType_CudaAtomic.cu
","0.773844"
"soc_3090TC_E_Warp_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.692254"
"soc_3090TC_E_Thread_Persist_Reduction_IntType_CudaAtomic.cu
","1.068277"
"soc_3090TC_E_Warp_Persist_Reduction_IntType_Atomic.cu
","1.501259"
"soc_3090TC_E_Warp_NonPersist_Reduction_IntType_Atomic.cu
","1.388504"
"soc_3090TC_E_Block_Persist_BlockAdd_IntType_CudaAtomic.cu
","0.198358"
"soc_3090TC_E_Block_Persist_BlockAdd_IntType_Atomic.cu
","0.197834"
"soc_3090TC_E_Block_Persist_Reduction_IntType_Atomic.cu
","0.203160"
"soc_3090TC_E_Thread_NonPersist_GlobalAdd_IntType_Atomic.cu
","1.045980"
"soc_3090TC_E_Thread_NonPersist_Reduction_IntType_CudaAtomic.cu
","0.818482"
"soc_3090TC_E_Thread_Persist_GlobalAdd_IntType_Atomic.cu
","1.033220"
"soc_3090TC_E_Block_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.178385"
"soc_3090TC_E_Thread_NonPersist_Reduction_IntType_Atomic.cu
","0.832500"
"soc_3090TC_E_Warp_NonPersist_BlockAdd_IntType_Atomic.cu
","1.440211"
"soc_3090TC_E_Thread_Persist_BlockAdd_IntType_Atomic.cu
","1.035105"
"soc_3090TC_E_Thread_NonPersist_BlockAdd_IntType_Atomic.cu
","0.821000"
"soc_3090TC_E_Block_NonPersist_GlobalAdd_IntType_Atomic.cu
","0.268784"
"soc_3090TC_E_Warp_Persist_GlobalAdd_IntType_Atomic.cu
","1.494087"
"soc_3090TC_E_Thread_NonPersist_BlockAdd_IntType_CudaAtomic.cu
","0.807105"
"soc_3090TC_E_Thread_NonPersist_GlobalAdd_IntType_CudaAtomic.cu
","0.949727"
