"filename","tc"
"__16_ny_TC_CPP_E_IntType_Critical_Block.cpp
","0.679862"
"__16_ny_TC_CPP_E_IntType_Critical_Cyclic.cpp
","0.580871"
"__16_ny_TC_CPP_V_IntType_GlobalAdd_Cyclic.cpp
","0.611475"
"__16_ny_TC_CPP_V_IntType_Reduction_Cyclic.cpp
","0.623510"
"__16_ny_TC_CPP_V_IntType_Critical_Block.cpp
","0.633204"
"__16_ny_TC_CPP_V_IntType_GlobalAdd_Block.cpp
","0.558994"
"__16_ny_TC_CPP_V_IntType_Critical_Cyclic.cpp
","0.606417"
"__16_ny_TC_CPP_V_IntType_Reduction_Block.cpp
","0.623435"
"_omp_32_2d_TC_OMP_E_IntType_CriticalRed_Dynamic.cpp
","0.001400"
"_omp_32_2d_TC_OMP_E_IntType_GlobalAdd_Default.cpp
","0.024236"
"_omp_32_2d_TC_OMP_E_IntType_AtomicAdd_Dynamic.cpp
","0.010319"
"_omp_32_2d_TC_OMP_E_IntType_Reduction_Default.cpp
","0.733195"
"_omp_32_2d_TC_OMP_E_IntType_AtomicAdd_Default.cpp
","0.025233"
"_omp_32_2d_TC_OMP_E_IntType_GlobalAdd_Dynamic.cpp
","0.009731"
"_omp_32_2d_TC_OMP_E_IntType_ClauseRed_Default.cpp
","0.744803"
"_omp_32_2d_TC_OMP_E_IntType_ClauseRed_Dynamic.cpp
","0.014338"
"_omp_32_2d_TC_OMP_E_IntType_Reduction_Dynamic.cpp
","0.014836"
"_omp_32_2d_TC_OMP_E_IntType_CriticalRed_Default.cpp
","0.003677"
"_omp_32_2d_TC_OMP_V_IntType_Reduction_Default.cpp
","0.823049"
"_omp_32_2d_TC_OMP_V_IntType_CriticalRed_Default.cpp
","0.005415"
"_omp_32_2d_TC_OMP_V_IntType_ClauseRed_Dynamic.cpp
","0.064298"
"_omp_32_2d_TC_OMP_V_IntType_Reduction_Dynamic.cpp
","0.064052"
"_omp_32_2d_TC_OMP_V_IntType_CriticalRed_Dynamic.cpp
","0.002960"
"_omp_32_2d_TC_OMP_V_IntType_GlobalAdd_Default.cpp
","0.118885"
"_omp_32_2d_TC_OMP_V_IntType_GlobalAdd_Dynamic.cpp
","0.035752"
"_omp_32_2d_TC_OMP_V_IntType_ClauseRed_Default.cpp
","0.829925"
"_omp_32_2d_TC_OMP_V_IntType_AtomicAdd_Default.cpp
","0.055466"
"_omp_32_2d_TC_OMP_V_IntType_AtomicAdd_Dynamic.cpp
","0.033264"
"_omp_32_ny_TC_OMP_E_IntType_CriticalRed_Dynamic.cpp
","0.001420"
"_omp_32_ny_TC_OMP_E_IntType_GlobalAdd_Default.cpp
","0.023721"
"_omp_32_ny_TC_OMP_E_IntType_AtomicAdd_Dynamic.cpp
","0.009909"
"_omp_32_ny_TC_OMP_E_IntType_Reduction_Default.cpp
","1.123190"
"_omp_32_ny_TC_OMP_E_IntType_AtomicAdd_Default.cpp
","0.022938"
"_omp_32_ny_TC_OMP_E_IntType_GlobalAdd_Dynamic.cpp
","0.009624"
"_omp_32_ny_TC_OMP_E_IntType_ClauseRed_Default.cpp
","1.133606"
"_omp_32_ny_TC_OMP_E_IntType_ClauseRed_Dynamic.cpp
","0.016161"
"_omp_32_ny_TC_OMP_E_IntType_Reduction_Dynamic.cpp
","0.014972"
"_omp_32_ny_TC_OMP_E_IntType_CriticalRed_Default.cpp
","0.003200"
"_omp_32_ny_TC_OMP_V_IntType_Reduction_Default.cpp
","1.043030"
"_omp_32_ny_TC_OMP_V_IntType_CriticalRed_Default.cpp
","0.003936"
"_omp_32_ny_TC_OMP_V_IntType_ClauseRed_Dynamic.cpp
","0.044016"
