filename,mis
16_rmat_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.041621
16_rmat_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_CudaAtomic_Block.cu,0.010264
16_rmat_MIS_CUDA_V_Data_Pull_NonDeterm_IntType_Persist_Atomic_Warp.cu,0.679093
16_rmat_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_Atomic_Block.cu,0.170831
16_rmat_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Block.cu,0.165414
16_rmat_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_Atomic_Warp.cu,0.610480
16_rmat_MIS_CUDA_V_Data_Pull_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.040824
16_rmat_MIS_CUDA_V_Data_Pull_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.039694
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,7.229775
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Block.cu,0.726779
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Warp.cu,0.021788
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu,0.029403
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Thread.cu,5.296936
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.084519
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Block.cu,0.513296
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_Atomic_Warp.cu,5.326153
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Warp.cu,0.021796
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Block.cu,0.520044
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.075012
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Block.cu,0.746459
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Warp.cu,3.150106
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Block.cu,0.020530
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_CudaAtomic_Block.cu,0.021159
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Thread.cu,4.068204
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.091718
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_NonPersist_Atomic_Warp.cu,3.524656
16_rmat_MIS_CUDA_V_Topo_Push_Determ_IntType_Persist_Atomic_Thread.cu,3.273384
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_Atomic_Warp.cu,4.785425
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu,0.028571
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Block.cu,0.027745
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.099955
16_rmat_MIS_CUDA_V_Topo_Push_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu,0.029334
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Warp.cu,0.002800
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Warp.cu,0.816941
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.021867
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Block.cu,0.069429
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu,0.003956
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Warp.cu,0.002802
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Thread.cu,0.659735
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Warp.cu,0.894549
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_CudaAtomic_Block.cu,0.004117
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Thread.cu,0.519785
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.013775
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Warp.cu,0.550296
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,1.550835
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Warp.cu,0.576012
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_Atomic_Block.cu,0.108567
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu,0.004239
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_Persist_Atomic_Block.cu,0.109365
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_Atomic_Block.cu,0.069994
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.017750
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu,0.004238
16_rmat_MIS_CUDA_V_Topo_Pull_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.017900
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_Atomic_Thread.cu,1.109716
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_NonPersist_CudaAtomic_Block.cu,0.002741
16_rmat_MIS_CUDA_V_Topo_Pull_Determ_IntType_Persist_CudaAtomic_Block.cu,0.002649
16_2d_MIS_CUDA_E_Data_push_NonDeterm_IntType_Persist_Atomic_Thread.cu,1.153374
16_2d_MIS_CUDA_E_Data_push_Determ_IntType_NonPersist_Atomic_Thread.cu,1.033344
16_2d_MIS_CUDA_E_Data_push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,1.328959
16_2d_MIS_CUDA_E_Data_push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.046551
16_2d_MIS_CUDA_E_Data_push_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.043193
16_2d_MIS_CUDA_E_Data_push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.043217
16_2d_MIS_CUDA_E_Data_push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.046525
16_2d_MIS_CUDA_E_Data_push_Determ_IntType_Persist_Atomic_Thread.cu,0.913895
16_2d_MIS_CUDA_E_Topo_push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,0.406619
16_2d_MIS_CUDA_E_Topo_push_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.002461
16_2d_MIS_CUDA_E_Topo_push_Determ_IntType_NonPersist_Atomic_Thread.cu,0.280094
16_2d_MIS_CUDA_E_Topo_push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.003035
16_2d_MIS_CUDA_E_Topo_push_Determ_IntType_Persist_Atomic_Thread.cu,0.274336
16_2d_MIS_CUDA_E_Topo_push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.002462
16_2d_MIS_CUDA_E_Topo_push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.003034
16_2d_MIS_CUDA_E_Topo_push_NonDeterm_IntType_Persist_Atomic_Thread.cu,0.395788
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_CudaAtomic_Thread.cu,0.093143
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_Atomic_Warp.cu,2.397144
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_CudaAtomic_Warp.cu,0.014166
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_Atomic_Block.cu,0.385165
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_Atomic_Thread.cu,4.660966
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Block.cu,0.014130
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Warp.cu,0.014189
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_CudaAtomic_Block.cu,0.017149
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_CudaAtomic_Block.cu,0.013631
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_CudaAtomic_Thread.cu,0.117832
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_Atomic_Warp.cu,1.571132
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_Atomic_Thread.cu,3.721321
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_Persist_CudaAtomic_Warp.cu,0.017862
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_Atomic_Block.cu,0.250177
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Thread.cu,0.127138
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Block.cu,0.017924
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_Atomic_Block.cu,0.350586
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_NonPersist_Atomic_Block.cu,0.255937
16_2d_MIS_CUDA_V_Data_Push_NonDeterm_IntType_NonPersist_CudaAtomic_Warp.cu,0.017918
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_Atomic_Warp.cu,1.782309
16_2d_MIS_CUDA_V_Data_Push_Determ_IntType_Persist_CudaAtomic_Thread.cu,0.107183
