"filename","bfs"
"omp_32_co_BFS_OMP_E_Data_IntType_NonDeterm_Default_NoFieldBug_Atomic_ReadModifyWrite.cpp
","0.126453"
"omp_32_co_BFS_OMP_E_Data_IntType_NonDeterm_Dynamic_NoFieldBug_Atomic_ReadWrite.cpp
","0.122349"
"omp_32_co_BFS_OMP_E_Topo_IntType_ReadModifyWrite_NonDeterm_Dynamic_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.087096"
"omp_32_co_BFS_OMP_E_Topo_IntType_ReadModifyWrite_Determ_Dynamic_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.053245"
"omp_32_co_BFS_OMP_E_Topo_IntType_ReadModifyWrite_Determ_Default_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.053185"
"omp_32_co_BFS_OMP_E_Topo_IntType_ReadWrite_NonDeterm_Default_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.085742"
"omp_32_co_BFS_OMP_E_Topo_IntType_ReadWrite_NonDeterm_Dynamic_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.085668"
"omp_32_co_BFS_OMP_E_Topo_IntType_ReadModifyWrite_NonDeterm_Default_NoBoundsBug_Atomic_NoRangeBug.cpp
","0.085809"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_Determ_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.254138"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_Determ_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.269214"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_Dynamic_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.515798"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadModifyWrite_NonDeterm_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_Dup.cpp
","0.522150"
"omp_32_co_BFS_OMP_V_Data_Push_IntType_ReadWrite_NonDeterm_Default_NoFieldBug_Atomic_NoRangeBug_NoBoundsBug2_NonDup.cpp
","0.454242"
